period,stateRegionId,stateRegionDescription,marketTypeId,marketTypeDescription,price,sales,price-units,sales-units
2009,WVN,West Virginia (Northern),OM,Open Market,51.38,34419258,dollars per short ton,short tons
2009,WVN,West Virginia (Northern),CAP,Captive,w,3084953,dollars per short ton,short tons
2009,WV,West Virginia,TOT,Total,63.83,134079540,dollars per short ton,short tons
2009,WV,West Virginia,OM,Open Market,63.07,119494423,dollars per short ton,short tons
2009,WV,West Virginia,CAP,Captive,70.05,14585117,dollars per short ton,short tons
2009,VA,Virginia,TOT,Total,77.09,20960127,dollars per short ton,short tons
2009,VA,Virginia,OM,Open Market,72.67,14452688,dollars per short ton,short tons
2009,VA,Virginia,CAP,Captive,86.9,6507439,dollars per short ton,short tons
2009,MD,Maryland,TOT,Total,37.65,2413324,dollars per short ton,short tons
2009,MD,Maryland,OM,Open Market,37.65,2413324,dollars per short ton,short tons
2009,SAT,South Atlantic,TOT,Total,65.19,157452991,dollars per short ton,short tons
2009,SAT,South Atlantic,OM,Open Market,63.63,136360435,dollars per short ton,short tons
2009,SAT,South Atlantic,CAP,Captive,75.25,21092556,dollars per short ton,short tons
2009,ND,North Dakota,TOT,Total,w,29933327,dollars per short ton,short tons
2009,ND,North Dakota,OM,Open Market,13.93,w,dollars per short ton,short tons
2009,ND,North Dakota,CAP,Captive,w,w,dollars per short ton,short tons
2009,MO,Missouri,TOT,Total,w,w,dollars per short ton,short tons
2009,MO,Missouri,OM,Open Market,w,w,dollars per short ton,short tons
2009,KS,Kansas,TOT,Total,w,w,dollars per short ton,short tons
2009,KS,Kansas,OM,Open Market,w,w,dollars per short ton,short tons
2009,WNC,West North Central,TOT,Total,13.57,30570594,dollars per short ton,short tons
2009,WNC,West North Central,OM,Open Market,13.9,26421496,dollars per short ton,short tons
2009,WNC,West North Central,CAP,Captive,11.42,4149098,dollars per short ton,short tons
2009,OH,Ohio,TOT,Total,w,26188522,dollars per short ton,short tons
2009,OH,Ohio,OM,Open Market,44.81,24860252,dollars per short ton,short tons
2009,OH,Ohio,CAP,Captive,w,1328270,dollars per short ton,short tons
2009,IN,Indiana,TOT,Total,38.7,36196448,dollars per short ton,short tons
2009,IN,Indiana,OM,Open Market,37.03,25183071,dollars per short ton,short tons
2009,IN,Indiana,CAP,Captive,42.52,11013377,dollars per short ton,short tons
2009,IL,Illinois,TOT,Total,w,32560888,dollars per short ton,short tons
2009,IL,Illinois,OM,Open Market,47.2,26059384,dollars per short ton,short tons
2009,IL,Illinois,CAP,Captive,w,6501504,dollars per short ton,short tons
2009,ENC,East North Central,TOT,Total,43.49,94945858,dollars per short ton,short tons
2009,ENC,East North Central,OM,Open Market,43.05,76102707,dollars per short ton,short tons
2009,ENC,East North Central,CAP,Captive,45.25,18843151,dollars per short ton,short tons
2009,PAB,Pennsylvania (Bituminous),TOT,Total,w,56613253,dollars per short ton,short tons
2009,PAB,Pennsylvania (Bituminous),OM,Open Market,55.23,w,dollars per short ton,short tons
2009,PAB,Pennsylvania (Bituminous),CAP,Captive,w,w,dollars per short ton,short tons
2009,PAA,Pennsylvania (Anthracite),TOT,Total,w,1571449,dollars per short ton,short tons
2009,PAA,Pennsylvania (Anthracite),OM,Open Market,45.38,w,dollars per short ton,short tons
2009,PAA,Pennsylvania (Anthracite),CAP,Captive,w,w,dollars per short ton,short tons
2009,PA,Pennsylvania,TOT,Total,w,58184702,dollars per short ton,short tons
2009,PA,Pennsylvania,OM,Open Market,54.98,53310667,dollars per short ton,short tons
2009,PA,Pennsylvania,CAP,Captive,w,4874035,dollars per short ton,short tons
2009,MAT,Middle Atlantic,TOT,Total,55.48,58184702,dollars per short ton,short tons
2009,MAT,Middle Atlantic,OM,Open Market,54.98,53310667,dollars per short ton,short tons
2008,MAT,Middle Atlantic,CAP,Captive,68.13,4078987,dollars per short ton,short tons
2008,WBO,Other Western,TOT,Total,24.75,78647886,dollars per short ton,short tons
2008,WBO,Other Western,OM,Open Market,25.31,63188327,dollars per short ton,short tons
2008,WBO,Other Western,CAP,Captive,22.47,15459559,dollars per short ton,short tons
2008,UNT,Uinta Basin,TOT,Total,29.88,58489157,dollars per short ton,short tons
2008,UNT,Uinta Basin,OM,Open Market,30.1,50444624,dollars per short ton,short tons
2008,UNT,Uinta Basin,CAP,Captive,28.49,8044533,dollars per short ton,short tons
2008,WSB,Western Region Total,TOT,Total,14.49,631673096,dollars per short ton,short tons
2008,WSB,Western Region Total,OM,Open Market,14.33,507507749,dollars per short ton,short tons
2008,WSB,Western Region Total,CAP,Captive,15.14,124165347,dollars per short ton,short tons
2008,INT,Interior Region Total,TOT,Total,31.43,147647115,dollars per short ton,short tons
2008,INT,Interior Region Total,OM,Open Market,33.87,103105841,dollars per short ton,short tons
2008,INT,Interior Region Total,CAP,Captive,25.78,44541274,dollars per short ton,short tons
2008,INO,Other Interior,TOT,Total,20.08,47925026,dollars per short ton,short tons
2008,INO,Other Interior,OM,Open Market,23.05,19896887,dollars per short ton,short tons
2008,INO,Other Interior,CAP,Captive,17.97,28028139,dollars per short ton,short tons
2008,US,U.S. Total,TOT,Total,31.25,1169576184,dollars per short ton,short tons
2008,US,U.S. Total,OM,Open Market,32.05,961842509,dollars per short ton,short tons
2008,US,U.S. Total,CAP,Captive,27.55,207733675,dollars per short ton,short tons
2008,WMR,West of Mississippi River,TOT,Total,14.87,676576022,dollars per short ton,short tons
2008,WMR,West of Mississippi River,OM,Open Market,14.64,524382536,dollars per short ton,short tons
2008,WMR,West of Mississippi River,CAP,Captive,15.66,152193486,dollars per short ton,short tons
2008,EMR,East of Mississippi River,TOT,Total,53.73,493000162,dollars per short ton,short tons
2008,EMR,East of Mississippi River,OM,Open Market,52.92,437459973,dollars per short ton,short tons
2008,EMR,East of Mississippi River,CAP,Captive,60.12,55540189,dollars per short ton,short tons
2008,WST,West Total,TOT,Total,14.56,601892080,dollars per short ton,short tons
2008,WST,West Total,OM,Open Market,14.38,482183039,dollars per short ton,short tons
2008,WST,West Total,CAP,Captive,15.31,119709041,dollars per short ton,short tons
2008,STH,South Total,TOT,Total,52.12,351432931,dollars per short ton,short tons
2008,STH,South Total,OM,Open Market,54.26,297406103,dollars per short ton,short tons
2008,STH,South Total,CAP,Captive,40.29,54026828,dollars per short ton,short tons
2008,MID,Midwest Total,TOT,Total,32.48,125905238,dollars per short ton,short tons
2008,MID,Midwest Total,OM,Open Market,32.35,103570286,dollars per short ton,short tons
2008,MID,Midwest Total,CAP,Captive,33.08,22334952,dollars per short ton,short tons
2008,EST,East Total,TOT,Total,59.53,90345935,dollars per short ton,short tons
2008,EST,East Total,OM,Open Market,55.98,78683081,dollars per short ton,short tons
2008,EST,East Total,CAP,Captive,83.5,11662854,dollars per short ton,short tons
2008,PRB,Powder River Basin,TOT,Total,11.03,494536053,dollars per short ton,short tons
2008,PRB,Powder River Basin,OM,Open Market,10.55,393874798,dollars per short ton,short tons
2008,PRB,Powder River Basin,CAP,Captive,12.95,100661255,dollars per short ton,short tons
2008,ILL,Illinois Basin,TOT,Total,36.88,99722089,dollars per short ton,short tons
2008,ILL,Illinois Basin,OM,Open Market,36.46,83208954,dollars per short ton,short tons
2008,ILL,Illinois Basin,CAP,Captive,39.03,16513135,dollars per short ton,short tons
2008,APS,Appalachia Southern,TOT,Total,71.31,20106836,dollars per short ton,short tons
2008,APS,Appalachia Southern,OM,Open Market,71.31,20106836,dollars per short ton,short tons
2008,APN,Appalachia Northern,TOT,Total,46.77,136830135,dollars per short ton,short tons
2008,APN,Appalachia Northern,OM,Open Market,46.07,126458991,dollars per short ton,short tons
2008,APN,Appalachia Northern,CAP,Captive,55.29,10371144,dollars per short ton,short tons
2008,APC,Appalachia Central,TOT,Total,63.97,233319002,dollars per short ton,short tons
2008,APC,Appalachia Central,OM,Open Market,62.56,204663092,dollars per short ton,short tons
2008,APC,Appalachia Central,CAP,Captive,74.01,28655910,dollars per short ton,short tons
2008,APP,Appalachia Total,TOT,Total,58.31,390255973,dollars per short ton,short tons
2008,APP,Appalachia Total,OM,Open Market,57.12,351228919,dollars per short ton,short tons
2008,APP,Appalachia Total,CAP,Captive,69.04,39027054,dollars per short ton,short tons
2008,AK,Alaska,TOT,Total,w,w,dollars per short ton,short tons
2008,AK,Alaska,OM,Open Market,w,w,dollars per short ton,short tons
2008,PCN,Pacific Noncontiguous,TOT,Total,w,w,dollars per short ton,short tons
2008,PCN,Pacific Noncontiguous,OM,Open Market,w,w,dollars per short ton,short tons
2008,WY,Wyoming,TOT,Total,11.39,465365260,dollars per short ton,short tons
2008,WY,Wyoming,OM,Open Market,10.62,361256078,dollars per short ton,short tons
2008,WY,Wyoming,CAP,Captive,14.05,104109182,dollars per short ton,short tons
2008,UT,Utah,TOT,Total,w,25833371,dollars per short ton,short tons
2008,UT,Utah,OM,Open Market,26.91,w,dollars per short ton,short tons
2008,UT,Utah,CAP,Captive,w,w,dollars per short ton,short tons
2008,NM,New Mexico,TOT,Total,w,23467980,dollars per short ton,short tons
2008,NM,New Mexico,OM,Open Market,36.28,w,dollars per short ton,short tons
2008,NM,New Mexico,CAP,Captive,w,w,dollars per short ton,short tons
2008,MT,Montana,TOT,Total,w,44271706,dollars per short ton,short tons
2008,MT,Montana,OM,Open Market,12.4,w,dollars per short ton,short tons
2008,MT,Montana,CAP,Captive,w,w,dollars per short ton,short tons
2008,CO,Colorado,TOT,Total,32.67,33463118,dollars per short ton,short tons
2008,CO,Colorado,OM,Open Market,32.3,30545830,dollars per short ton,short tons
2008,CO,Colorado,CAP,Captive,36.59,2917288,dollars per short ton,short tons
2008,AZ,Arizona,TOT,Total,w,w,dollars per short ton,short tons
2008,AZ,Arizona,OM,Open Market,w,w,dollars per short ton,short tons
2008,MTN,Mountain,TOT,Total,14.46,600359135,dollars per short ton,short tons
2008,MTN,Mountain,OM,Open Market,14.25,480650094,dollars per short ton,short tons
2008,MTN,Mountain,CAP,Captive,15.31,119709041,dollars per short ton,short tons
2008,TX,Texas,TOT,Total,w,38998245,dollars per short ton,short tons
2008,TX,Texas,OM,Open Market,w,w,dollars per short ton,short tons
2008,TX,Texas,CAP,Captive,17.41,w,dollars per short ton,short tons
2008,OK,Oklahoma,TOT,Total,47.72,1461954,dollars per short ton,short tons
2008,OK,Oklahoma,OM,Open Market,47.72,1461954,dollars per short ton,short tons
2008,LA,Louisiana,TOT,Total,w,w,dollars per short ton,short tons
2008,LA,Louisiana,OM,Open Market,w,w,dollars per short ton,short tons
2008,LA,Louisiana,CAP,Captive,w,w,dollars per short ton,short tons
2008,AR,Arkansas,TOT,Total,w,w,dollars per short ton,short tons
2008,AR,Arkansas,OM,Open Market,w,w,dollars per short ton,short tons
2008,WSC,West South Central,TOT,Total,19.99,44426632,dollars per short ton,short tons
2008,WSC,West South Central,OM,Open Market,23.46,16398493,dollars per short ton,short tons
2008,WSC,West South Central,CAP,Captive,17.97,28028139,dollars per short ton,short tons
2008,TN,Tennessee,TOT,Total,48.94,2904965,dollars per short ton,short tons
2008,TN,Tennessee,OM,Open Market,48.94,2904965,dollars per short ton,short tons
2008,MS,Mississippi,TOT,Total,w,w,dollars per short ton,short tons
2008,MS,Mississippi,OM,Open Market,w,w,dollars per short ton,short tons
2008,KYW,Kentucky (West),TOT,Total,w,30042638,dollars per short ton,short tons
2008,KYW,Kentucky (West),OM,Open Market,35.59,w,dollars per short ton,short tons
2008,KYW,Kentucky (West),CAP,Captive,w,w,dollars per short ton,short tons
2008,KYE,Kentucky (East),TOT,Total,w,89277934,dollars per short ton,short tons
2008,KYE,Kentucky (East),OM,Open Market,56.94,w,dollars per short ton,short tons
2008,KYE,Kentucky (East),CAP,Captive,w,w,dollars per short ton,short tons
2008,KY,Kentucky,TOT,Total,51.32,119320572,dollars per short ton,short tons
2008,KY,Kentucky,OM,Open Market,51.33,114067641,dollars per short ton,short tons
2008,KY,Kentucky,CAP,Captive,51.2,5252931,dollars per short ton,short tons
2008,AL,Alabama,TOT,Total,71.31,20106836,dollars per short ton,short tons
2008,AL,Alabama,OM,Open Market,71.31,20106836,dollars per short ton,short tons
2008,ESC,East South Central,TOT,Total,53.35,145354473,dollars per short ton,short tons
2008,ESC,East South Central,OM,Open Market,53.43,140101542,dollars per short ton,short tons
2008,ESC,East South Central,CAP,Captive,51.2,5252931,dollars per short ton,short tons
2008,WVS,West Virginia (Southern),TOT,Total,w,117731172,dollars per short ton,short tons
2008,WVS,West Virginia (Southern),OM,Open Market,64.7,101847532,dollars per short ton,short tons
2008,WVS,West Virginia (Southern),CAP,Captive,w,15883640,dollars per short ton,short tons
2008,WVN,West Virginia (Northern),TOT,Total,w,40991690,dollars per short ton,short tons
2008,WVN,West Virginia (Northern),OM,Open Market,43.01,36129572,dollars per short ton,short tons
2008,WVN,West Virginia (Northern),CAP,Captive,w,4862118,dollars per short ton,short tons
2008,WV,West Virginia,TOT,Total,60.16,158722862,dollars per short ton,short tons
2008,WV,West Virginia,OM,Open Market,59.02,137977104,dollars per short ton,short tons
2008,WV,West Virginia,CAP,Captive,67.68,20745758,dollars per short ton,short tons
2008,VA,Virginia,TOT,Total,84.57,23404931,dollars per short ton,short tons
2008,VA,Virginia,OM,Open Market,81.12,15821064,dollars per short ton,short tons
2008,VA,Virginia,CAP,Captive,91.76,7583867,dollars per short ton,short tons
2008,MD,Maryland,TOT,Total,42.19,2928964,dollars per short ton,short tons
2008,MD,Maryland,OM,Open Market,42.19,2928964,dollars per short ton,short tons
2008,SAT,South Atlantic,TOT,Total,62.96,185056757,dollars per short ton,short tons
2008,SAT,South Atlantic,OM,Open Market,60.94,156727132,dollars per short ton,short tons
2008,SAT,South Atlantic,CAP,Captive,74.13,28329625,dollars per short ton,short tons
2008,ND,North Dakota,TOT,Total,w,29781016,dollars per short ton,short tons
2008,ND,North Dakota,OM,Open Market,13.34,w,dollars per short ton,short tons
2008,ND,North Dakota,CAP,Captive,w,w,dollars per short ton,short tons
2008,MO,Missouri,TOT,Total,w,w,dollars per short ton,short tons
2008,MO,Missouri,OM,Open Market,w,w,dollars per short ton,short tons
2008,KS,Kansas,TOT,Total,w,w,dollars per short ton,short tons
2008,KS,Kansas,OM,Open Market,w,w,dollars per short ton,short tons
2008,WNC,West North Central,TOT,Total,13.33,30257310,dollars per short ton,short tons
2008,WNC,West North Central,OM,Open Market,13.81,25801004,dollars per short ton,short tons
2008,WNC,West North Central,CAP,Captive,10.53,4456306,dollars per short ton,short tons
2008,OH,Ohio,TOT,Total,w,25968477,dollars per short ton,short tons
2008,OH,Ohio,OM,Open Market,41.86,24538438,dollars per short ton,short tons
2008,OH,Ohio,CAP,Captive,w,1430039,dollars per short ton,short tons
2008,IN,Indiana,TOT,Total,34.95,36831389,dollars per short ton,short tons
2008,IN,Indiana,OM,Open Market,33.37,26150914,dollars per short ton,short tons
2008,IN,Indiana,CAP,Captive,38.81,10680475,dollars per short ton,short tons
2008,IL,Illinois,TOT,Total,40.3,32848062,dollars per short ton,short tons
2008,IL,Illinois,OM,Open Market,40.41,27079930,dollars per short ton,short tons
2008,IL,Illinois,CAP,Captive,39.78,5768132,dollars per short ton,short tons
2008,ENC,East North Central,TOT,Total,38.54,95647928,dollars per short ton,short tons
2008,ENC,East North Central,OM,Open Market,38.5,77769282,dollars per short ton,short tons
2008,ENC,East North Central,CAP,Captive,38.71,17878646,dollars per short ton,short tons
2008,PAB,Pennsylvania (Bituminous),TOT,Total,w,65282810,dollars per short ton,short tons
2008,PAB,Pennsylvania (Bituminous),OM,Open Market,49.59,w,dollars per short ton,short tons
2008,PAB,Pennsylvania (Bituminous),CAP,Captive,w,w,dollars per short ton,short tons
2008,PAA,Pennsylvania (Anthracite),TOT,Total,w,1658194,dollars per short ton,short tons
2008,PAA,Pennsylvania (Anthracite),OM,Open Market,52.03,w,dollars per short ton,short tons
2008,PAA,Pennsylvania (Anthracite),CAP,Captive,w,w,dollars per short ton,short tons
2008,PA,Pennsylvania,TOT,Total,w,66941004,dollars per short ton,short tons
2008,PA,Pennsylvania,OM,Open Market,49.65,62862017,dollars per short ton,short tons
2008,PA,Pennsylvania,CAP,Captive,w,4078987,dollars per short ton,short tons
2008,MAT,Middle Atlantic,TOT,Total,50.77,66941004,dollars per short ton,short tons
2008,MAT,Middle Atlantic,OM,Open Market,49.65,62862017,dollars per short ton,short tons
2007,MAT,Middle Atlantic,CAP,Captive,54.29,2964873,dollars per short ton,short tons
2007,WBO,Other Western,TOT,Total,21.36,79366152,dollars per short ton,short tons
2007,WBO,Other Western,OM,Open Market,21.54,65032967,dollars per short ton,short tons
2007,WBO,Other Western,CAP,Captive,20.57,14333185,dollars per short ton,short tons
