period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,price,price-units
2014,US,U.S. Total,LIG,Lignite,19.44,dollars per short ton
2014,US,U.S. Total,SUB,Subbituminous,14.72,dollars per short ton
2015,MAT,Middle Atlantic,TOT,All,57.73,dollars per short ton
2015,US,U.S. Total,SUB,Subbituminous,14.63,dollars per short ton
2015,US,U.S. Total,LIG,Lignite,22.36,dollars per short ton
2015,US,U.S. Total,BIT,Bituminous,51.57,dollars per short ton
2015,US,U.S. Total,ANT,Anthracite,97.91,dollars per short ton
2015,US,U.S. Total,TOT,All,31.83,dollars per short ton
2015,WMR,West of Mississippi River,SUB,Subbituminous,14.63,dollars per short ton
2015,WMR,West of Mississippi River,LIG,Lignite,22.17,dollars per short ton
2015,WMR,West of Mississippi River,BIT,Bituminous,35.63,dollars per short ton
2015,WMR,West of Mississippi River,TOT,All,17.87,dollars per short ton
2015,EMR,East of Mississippi River,LIG,Lignite,26.43,dollars per short ton
2015,EMR,East of Mississippi River,BIT,Bituminous,54.41,dollars per short ton
2015,EMR,East of Mississippi River,ANT,Anthracite,97.91,dollars per short ton
2015,EMR,East of Mississippi River,TOT,All,54.38,dollars per short ton
2015,WST,West Total,SUB,Subbituminous,14.63,dollars per short ton
2015,WST,West Total,LIG,Lignite,20.41,dollars per short ton
2015,WST,West Total,BIT,Bituminous,35.43,dollars per short ton
2015,WST,West Total,TOT,All,17.18,dollars per short ton
2015,STH,South Total,LIG,Lignite,25.46,dollars per short ton
2015,STH,South Total,BIT,Bituminous,60.2,dollars per short ton
2015,STH,South Total,TOT,All,52.97,dollars per short ton
2015,MID,Midwest Total,LIG,Lignite,17.71,dollars per short ton
2015,MID,Midwest Total,BIT,Bituminous,43.59,dollars per short ton
2015,MID,Midwest Total,TOT,All,38.16,dollars per short ton
2015,EST,East Total,BIT,Bituminous,57.75,dollars per short ton
2015,EST,East Total,ANT,Anthracite,97.91,dollars per short ton
2015,EST,East Total,TOT,All,58.89,dollars per short ton
2015,WBO,Other Western,SUB,Subbituminous,42.44,dollars per short ton
2015,WBO,Other Western,LIG,Lignite,17.73,dollars per short ton
2015,WBO,Other Western,BIT,Bituminous,36.22,dollars per short ton
2015,WBO,Other Western,TOT,All,30.52,dollars per short ton
2015,UNT,Uinta Basin,SUB,Subbituminous,37.16,dollars per short ton
2015,UNT,Uinta Basin,BIT,Bituminous,34.54,dollars per short ton
2015,UNT,Uinta Basin,TOT,All,34.91,dollars per short ton
2015,PRB,Powder River Basin,SUB,Subbituminous,13.23,dollars per short ton
2015,PRB,Powder River Basin,TOT,All,13.23,dollars per short ton
2015,WSB,Western Region Total,SUB,Subbituminous,14.63,dollars per short ton
2015,WSB,Western Region Total,LIG,Lignite,17.73,dollars per short ton
2015,WSB,Western Region Total,BIT,Bituminous,35.43,dollars per short ton
2015,WSB,Western Region Total,TOT,All,17.21,dollars per short ton
2015,INO,Other Interior,LIG,Lignite,25.46,dollars per short ton
2015,INO,Other Interior,BIT,Bituminous,44.63,dollars per short ton
2015,INO,Other Interior,TOT,All,26.02,dollars per short ton
2015,ILL,Illinois Basin,BIT,Bituminous,44.7,dollars per short ton
2015,ILL,Illinois Basin,TOT,All,44.7,dollars per short ton
2015,INT,Interior Region Total,LIG,Lignite,25.46,dollars per short ton
2015,INT,Interior Region Total,BIT,Bituminous,44.7,dollars per short ton
2015,INT,Interior Region Total,TOT,All,39.75,dollars per short ton
2015,APS,Appalachia Southern,BIT,Bituminous,84.05,dollars per short ton
2015,APS,Appalachia Southern,TOT,All,84.05,dollars per short ton
2015,APN,Appalachia Northern,BIT,Bituminous,54.35,dollars per short ton
2015,APN,Appalachia Northern,ANT,Anthracite,97.91,dollars per short ton
2015,APN,Appalachia Northern,TOT,All,55.04,dollars per short ton
2015,APC,Appalachia Central,BIT,Bituminous,63.88,dollars per short ton
2015,APC,Appalachia Central,TOT,All,63.88,dollars per short ton
2015,APP,Appalachia Total,BIT,Bituminous,60.15,dollars per short ton
2015,APP,Appalachia Total,ANT,Anthracite,97.91,dollars per short ton
2015,APP,Appalachia Total,TOT,All,60.47,dollars per short ton
2015,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2015,AK,Alaska,TOT,All,,dollars per short ton
2015,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2015,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2015,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2015,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2015,WY,Wyoming,TOT,All,13.92,dollars per short ton
2015,UT,Utah,BIT,Bituminous,34.53,dollars per short ton
2015,UT,Utah,TOT,All,34.53,dollars per short ton
2015,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2015,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2015,NM,New Mexico,TOT,All,37.43,dollars per short ton
2015,MT,Montana,SUB,Subbituminous,16.42,dollars per short ton
2015,MT,Montana,LIG,Lignite,,dollars per short ton
2015,MT,Montana,BIT,Bituminous,,dollars per short ton
2015,MT,Montana,TOT,All,17.44,dollars per short ton
2015,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2015,CO,Colorado,BIT,Bituminous,,dollars per short ton
2015,CO,Colorado,TOT,All,36.12,dollars per short ton
2015,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2015,AZ,Arizona,TOT,All,,dollars per short ton
2015,MTN,Mountain,SUB,Subbituminous,14.53,dollars per short ton
2015,MTN,Mountain,LIG,Lignite,,dollars per short ton
2015,MTN,Mountain,BIT,Bituminous,35.43,dollars per short ton
2015,MTN,Mountain,TOT,All,17.09,dollars per short ton
2015,TX,Texas,LIG,Lignite,22.69,dollars per short ton
2015,TX,Texas,TOT,All,22.69,dollars per short ton
2015,OK,Oklahoma,BIT,Bituminous,,dollars per short ton
2015,OK,Oklahoma,TOT,All,,dollars per short ton
2015,LA,Louisiana,LIG,Lignite,,dollars per short ton
2015,LA,Louisiana,TOT,All,,dollars per short ton
2015,AR,Arkansas,BIT,Bituminous,,dollars per short ton
2015,AR,Arkansas,TOT,All,,dollars per short ton
2015,WSC,West South Central,LIG,Lignite,25.38,dollars per short ton
2015,WSC,West South Central,BIT,Bituminous,42.05,dollars per short ton
2015,WVS,West Virginia (Southern),TOT,All,66.02,dollars per short ton
2015,WVN,West Virginia (Northern),BIT,Bituminous,54.82,dollars per short ton
2015,WVN,West Virginia (Northern),TOT,All,54.82,dollars per short ton
2015,WV,West Virginia,BIT,Bituminous,60.31,dollars per short ton
2015,WV,West Virginia,TOT,All,60.31,dollars per short ton
2015,VA,Virginia,BIT,Bituminous,63.04,dollars per short ton
2015,VA,Virginia,TOT,All,63.04,dollars per short ton
2015,MAT,Middle Atlantic,ANT,Anthracite,97.91,dollars per short ton
2015,MAT,Middle Atlantic,BIT,Bituminous,56.21,dollars per short ton
2015,PA,Pennsylvania,TOT,All,57.73,dollars per short ton
2015,PA,Pennsylvania,ANT,Anthracite,97.91,dollars per short ton
2015,PA,Pennsylvania,BIT,Bituminous,56.21,dollars per short ton
2015,PAA,Pennsylvania (Anthracite),TOT,All,97.91,dollars per short ton
2015,PAA,Pennsylvania (Anthracite),ANT,Anthracite,97.91,dollars per short ton
2015,PAB,Pennsylvania (Bituminous),TOT,All,56.21,dollars per short ton
2015,PAB,Pennsylvania (Bituminous),BIT,Bituminous,56.21,dollars per short ton
2015,ENC,East North Central,TOT,All,43.57,dollars per short ton
2015,ENC,East North Central,BIT,Bituminous,43.57,dollars per short ton
2015,IL,Illinois,TOT,All,40.77,dollars per short ton
2015,IL,Illinois,BIT,Bituminous,40.77,dollars per short ton
2015,IN,Indiana,TOT,All,46.12,dollars per short ton
2015,IN,Indiana,BIT,Bituminous,46.12,dollars per short ton
2015,OH,Ohio,TOT,All,47.84,dollars per short ton
2015,OH,Ohio,BIT,Bituminous,47.84,dollars per short ton
2015,WNC,West North Central,TOT,All,18.11,dollars per short ton
2015,WNC,West North Central,BIT,Bituminous,52.0,dollars per short ton
2015,WNC,West North Central,LIG,Lignite,17.71,dollars per short ton
2015,KS,Kansas,TOT,All,,dollars per short ton
2015,KS,Kansas,BIT,Bituminous,,dollars per short ton
2015,MO,Missouri,TOT,All,,dollars per short ton
2015,MO,Missouri,BIT,Bituminous,,dollars per short ton
2015,ND,North Dakota,TOT,All,17.71,dollars per short ton
2015,ND,North Dakota,LIG,Lignite,17.71,dollars per short ton
2015,SAT,South Atlantic,TOT,All,60.53,dollars per short ton
2015,SAT,South Atlantic,BIT,Bituminous,60.53,dollars per short ton
2015,MD,Maryland,TOT,All,53.01,dollars per short ton
2015,MD,Maryland,BIT,Bituminous,53.01,dollars per short ton
2015,WVS,West Virginia (Southern),BIT,Bituminous,66.02,dollars per short ton
2015,ESC,East South Central,TOT,All,59.05,dollars per short ton
2015,ESC,East South Central,BIT,Bituminous,60.49,dollars per short ton
2015,ESC,East South Central,LIG,Lignite,,dollars per short ton
2015,AL,Alabama,TOT,All,84.05,dollars per short ton
2015,AL,Alabama,BIT,Bituminous,84.05,dollars per short ton
2015,KY,Kentucky,TOT,All,55.01,dollars per short ton
2015,KY,Kentucky,BIT,Bituminous,55.01,dollars per short ton
2015,KYE,Kentucky (East),TOT,All,60.84,dollars per short ton
2015,KYE,Kentucky (East),BIT,Bituminous,60.84,dollars per short ton
2015,KYW,Kentucky (West),TOT,All,50.1,dollars per short ton
2015,KYW,Kentucky (West),BIT,Bituminous,50.1,dollars per short ton
2015,MS,Mississippi,TOT,All,,dollars per short ton
2015,MS,Mississippi,LIG,Lignite,,dollars per short ton
2015,TN,Tennessee,TOT,All,66.18,dollars per short ton
2015,TN,Tennessee,BIT,Bituminous,66.18,dollars per short ton
2015,WSC,West South Central,TOT,All,25.77,dollars per short ton
2016,MID,Midwest Total,TOT,All,36.1,dollars per short ton
2016,EST,East Total,BIT,Bituminous,49.47,dollars per short ton
2016,EST,East Total,ANT,Anthracite,97.61,dollars per short ton
2016,EST,East Total,TOT,All,50.64,dollars per short ton
2016,WBO,Other Western,SUB,Subbituminous,50.85,dollars per short ton
2016,WBO,Other Western,LIG,Lignite,17.98,dollars per short ton
2016,WBO,Other Western,BIT,Bituminous,31.35,dollars per short ton
2016,WBO,Other Western,TOT,All,29.63,dollars per short ton
2016,UNT,Uinta Basin,SUB,Subbituminous,42.23,dollars per short ton
2016,UNT,Uinta Basin,BIT,Bituminous,38.71,dollars per short ton
2016,UNT,Uinta Basin,TOT,All,39.28,dollars per short ton
2016,PRB,Powder River Basin,SUB,Subbituminous,12.95,dollars per short ton
2016,PRB,Powder River Basin,TOT,All,12.95,dollars per short ton
2016,WSB,Western Region Total,SUB,Subbituminous,14.83,dollars per short ton
2016,WSB,Western Region Total,LIG,Lignite,17.98,dollars per short ton
2016,WSB,Western Region Total,BIT,Bituminous,34.74,dollars per short ton
2016,WSB,Western Region Total,TOT,All,17.41,dollars per short ton
2016,INO,Other Interior,LIG,Lignite,21.23,dollars per short ton
2016,INO,Other Interior,BIT,Bituminous,52.46,dollars per short ton
2016,INO,Other Interior,TOT,All,21.88,dollars per short ton
2016,ILL,Illinois Basin,BIT,Bituminous,43.07,dollars per short ton
2016,ILL,Illinois Basin,TOT,All,43.07,dollars per short ton
2016,INT,Interior Region Total,LIG,Lignite,21.23,dollars per short ton
2016,INT,Interior Region Total,BIT,Bituminous,43.16,dollars per short ton
2016,INT,Interior Region Total,TOT,All,36.43,dollars per short ton
2016,APS,Appalachia Southern,BIT,Bituminous,91.86,dollars per short ton
2016,US,U.S. Total,TOT,All,30.57,dollars per short ton
2016,WMR,West of Mississippi River,SUB,Subbituminous,14.83,dollars per short ton
2016,APS,Appalachia Southern,TOT,All,91.86,dollars per short ton
2016,APN,Appalachia Northern,BIT,Bituminous,48.91,dollars per short ton
2016,APN,Appalachia Northern,ANT,Anthracite,97.61,dollars per short ton
2016,APN,Appalachia Northern,TOT,All,49.58,dollars per short ton
2016,APC,Appalachia Central,BIT,Bituminous,59.45,dollars per short ton
2016,APC,Appalachia Central,TOT,All,59.45,dollars per short ton
2016,APP,Appalachia Total,BIT,Bituminous,55.08,dollars per short ton
2016,APP,Appalachia Total,ANT,Anthracite,97.61,dollars per short ton
2016,APP,Appalachia Total,TOT,All,55.42,dollars per short ton
2016,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2016,AK,Alaska,TOT,All,,dollars per short ton
2016,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2016,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2016,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2016,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2016,WY,Wyoming,TOT,All,13.74,dollars per short ton
2016,UT,Utah,BIT,Bituminous,36.4,dollars per short ton
2016,UT,Utah,TOT,All,36.4,dollars per short ton
2016,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2016,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2016,NM,New Mexico,TOT,All,33.24,dollars per short ton
2016,MT,Montana,SUB,Subbituminous,17.9,dollars per short ton
2016,MT,Montana,LIG,Lignite,,dollars per short ton
2016,MT,Montana,BIT,Bituminous,,dollars per short ton
2016,MT,Montana,TOT,All,18.84,dollars per short ton
2016,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2016,CO,Colorado,BIT,Bituminous,,dollars per short ton
2016,CO,Colorado,TOT,All,42.54,dollars per short ton
2016,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2016,AZ,Arizona,TOT,All,,dollars per short ton
2016,MTN,Mountain,SUB,Subbituminous,14.71,dollars per short ton
2016,MTN,Mountain,LIG,Lignite,,dollars per short ton
2016,MTN,Mountain,BIT,Bituminous,34.74,dollars per short ton
2016,MTN,Mountain,TOT,All,17.28,dollars per short ton
2016,TX,Texas,LIG,Lignite,19.17,dollars per short ton
2016,TX,Texas,TOT,All,19.17,dollars per short ton
2016,OK,Oklahoma,BIT,Bituminous,,dollars per short ton
2016,OK,Oklahoma,TOT,All,,dollars per short ton
2016,LA,Louisiana,LIG,Lignite,,dollars per short ton
2016,LA,Louisiana,TOT,All,,dollars per short ton
2016,AR,Arkansas,BIT,Bituminous,,dollars per short ton
2016,AR,Arkansas,TOT,All,,dollars per short ton
2016,WSC,West South Central,LIG,Lignite,21.1,dollars per short ton
2016,WSC,West South Central,BIT,Bituminous,52.3,dollars per short ton
2016,WSC,West South Central,TOT,All,21.61,dollars per short ton
2016,TN,Tennessee,BIT,Bituminous,60.37,dollars per short ton
2016,TN,Tennessee,TOT,All,60.37,dollars per short ton
2016,PAB,Pennsylvania (Bituminous),BIT,Bituminous,46.4,dollars per short ton
2016,PAB,Pennsylvania (Bituminous),TOT,All,46.4,dollars per short ton
2016,PAA,Pennsylvania (Anthracite),ANT,Anthracite,97.61,dollars per short ton
2016,PAA,Pennsylvania (Anthracite),TOT,All,97.61,dollars per short ton
2016,PA,Pennsylvania,BIT,Bituminous,46.4,dollars per short ton
2016,PA,Pennsylvania,ANT,Anthracite,97.61,dollars per short ton
2016,PA,Pennsylvania,TOT,All,47.98,dollars per short ton
2016,MAT,Middle Atlantic,BIT,Bituminous,46.4,dollars per short ton
2016,MAT,Middle Atlantic,ANT,Anthracite,97.61,dollars per short ton
2016,MAT,Middle Atlantic,TOT,All,47.98,dollars per short ton
2016,MS,Mississippi,LIG,Lignite,,dollars per short ton
2016,MS,Mississippi,TOT,All,,dollars per short ton
2016,KYW,Kentucky (West),BIT,Bituminous,47.94,dollars per short ton
2016,KYW,Kentucky (West),TOT,All,47.94,dollars per short ton
2016,KYE,Kentucky (East),BIT,Bituminous,55.44,dollars per short ton
2016,KYE,Kentucky (East),TOT,All,55.44,dollars per short ton
2016,KY,Kentucky,BIT,Bituminous,50.79,dollars per short ton
2016,KY,Kentucky,TOT,All,50.79,dollars per short ton
2016,AL,Alabama,BIT,Bituminous,91.86,dollars per short ton
2016,AL,Alabama,TOT,All,91.86,dollars per short ton
2016,ESC,East South Central,LIG,Lignite,,dollars per short ton
2016,ESC,East South Central,BIT,Bituminous,58.12,dollars per short ton
2016,ESC,East South Central,TOT,All,56.05,dollars per short ton
2016,WVS,West Virginia (Southern),BIT,Bituminous,60.71,dollars per short ton
2016,WVS,West Virginia (Southern),TOT,All,60.71,dollars per short ton
2016,WVN,West Virginia (Northern),BIT,Bituminous,52.35,dollars per short ton
2016,WVN,West Virginia (Northern),TOT,All,52.35,dollars per short ton
2016,WV,West Virginia,BIT,Bituminous,56.2,dollars per short ton
2016,WV,West Virginia,TOT,All,56.2,dollars per short ton
2016,VA,Virginia,BIT,Bituminous,60.96,dollars per short ton
2016,VA,Virginia,TOT,All,60.96,dollars per short ton
2016,MD,Maryland,BIT,Bituminous,57.8,dollars per short ton
2016,MD,Maryland,TOT,All,57.8,dollars per short ton
2016,SAT,South Atlantic,BIT,Bituminous,56.83,dollars per short ton
2016,SAT,South Atlantic,TOT,All,56.83,dollars per short ton
2016,ND,North Dakota,LIG,Lignite,17.95,dollars per short ton
2016,ND,North Dakota,TOT,All,17.95,dollars per short ton
2016,MO,Missouri,BIT,Bituminous,,dollars per short ton
2016,MO,Missouri,TOT,All,,dollars per short ton
2016,KS,Kansas,BIT,Bituminous,,dollars per short ton
2016,KS,Kansas,TOT,All,,dollars per short ton
2016,WNC,West North Central,LIG,Lignite,17.95,dollars per short ton
2016,WNC,West North Central,BIT,Bituminous,52.9,dollars per short ton
2016,WNC,West North Central,TOT,All,18.28,dollars per short ton
2016,OH,Ohio,BIT,Bituminous,44.68,dollars per short ton
2016,OH,Ohio,TOT,All,44.68,dollars per short ton
2016,IN,Indiana,BIT,Bituminous,44.55,dollars per short ton
2016,IN,Indiana,TOT,All,44.55,dollars per short ton
2016,IL,Illinois,BIT,Bituminous,39.2,dollars per short ton
2016,IL,Illinois,TOT,All,39.2,dollars per short ton
2016,ENC,East North Central,BIT,Bituminous,41.8,dollars per short ton
2016,ENC,East North Central,TOT,All,41.8,dollars per short ton
2016,MID,Midwest Total,BIT,Bituminous,41.83,dollars per short ton
2016,MID,Midwest Total,LIG,Lignite,17.95,dollars per short ton
2016,STH,South Total,TOT,All,48.08,dollars per short ton
2016,STH,South Total,BIT,Bituminous,56.95,dollars per short ton
2016,STH,South Total,LIG,Lignite,21.23,dollars per short ton
2016,WST,West Total,TOT,All,17.37,dollars per short ton
2016,WST,West Total,BIT,Bituminous,34.74,dollars per short ton
2016,WST,West Total,LIG,Lignite,20.58,dollars per short ton
2016,WST,West Total,SUB,Subbituminous,14.83,dollars per short ton
2016,EMR,East of Mississippi River,TOT,All,50.65,dollars per short ton
2016,EMR,East of Mississippi River,ANT,Anthracite,97.61,dollars per short ton
2016,EMR,East of Mississippi River,BIT,Bituminous,50.74,dollars per short ton
2016,EMR,East of Mississippi River,LIG,Lignite,22.87,dollars per short ton
2016,WMR,West of Mississippi River,TOT,All,17.83,dollars per short ton
2016,WMR,West of Mississippi River,BIT,Bituminous,35.08,dollars per short ton
2016,WMR,West of Mississippi River,LIG,Lignite,19.85,dollars per short ton
2016,US,U.S. Total,ANT,Anthracite,97.61,dollars per short ton
2016,US,U.S. Total,BIT,Bituminous,48.4,dollars per short ton
2016,US,U.S. Total,LIG,Lignite,19.99,dollars per short ton
2016,US,U.S. Total,SUB,Subbituminous,14.83,dollars per short ton
2017,MAT,Middle Atlantic,TOT,All,54.08,dollars per short ton
2017,US,U.S. Total,SUB,Subbituminous,14.29,dollars per short ton
2017,US,U.S. Total,LIG,Lignite,19.51,dollars per short ton
2017,US,U.S. Total,BIT,Bituminous,55.6,dollars per short ton
